0.17634,0.1362,0.14713,0.22582,0.13461,0.088721,0.14331,0.21167,0.039308,0.063231,0.4732,1,0.09713,0.066074,-0.08013,0.043228,0.10864,0.080335,0.15106,0.23563,0.12945,-0.044059,0.25627,0.49735,0.16405,0.062104,0.016762,0.074259,0.16387,0.1867,0.17678,0.2341,0.12339,-0.055523,0.057625,0.046305,0.074244,0.010198,0.094905,0.061227,0.10155,0.24172,0.13762,0.22159,0.069134,-0.0050105,-0.030335,-0.059755,-0.018382,-0.068236,-0.12227,-0.068018,-0.043032,0.071967,0.0020467,0.145,0.045102,0.036552,0.12392,-0.046662,-0.062774,-0.1088,-0.20424,-0.1155,-0.13427,-0.12199,-0.088572,0.012107,0.021808,0.12391,0.19774,0.043899,-0.022863,-0.047871,-0.11377,-0.057905,-0.12123,-0.091049,-0.058031,-0.068808,0.0089615,0.17756,0.14275,0.14054,0.076919,0.050138,-0.012845,0.07748,0.049657,0.090652,0.12953,0.066196,0.079408,0.084567,0.044663,0.11548,0.05661,0.06524,0.10238,0.15358
-0.16229,-0.059493,0.0070122,0.32441,0.17571,0.034982,-0.19759,-0.39629,-0.099443,-0.062603,-0.0058881,0.09713,1,0.77115,0.31662,0.56564,0.48563,-0.12903,0.17792,0.15943,0.15953,-0.0018924,-0.12572,0.32771,0.34473,0.029824,0.18613,0.1216,0.16785,-0.30198,0.28019,0.28072,0.44897,0.37008,0.074213,0.46044,-0.58235,-0.58808,-0.17714,-0.43342,-0.36532,-0.40078,0.075392,0.12245,0.58959,0.55298,0.30834,0.31666,-0.45448,-0.52523,-0.52674,-0.63312,-0.61562,-0.69023,-0.16891,0.025689,0.24865,0.13788,0.15545,-0.15199,-0.16507,-0.31224,-0.32765,-0.41888,-0.30097,0.36727,0.5734,0.43799,0.16443,0.094929,0.07267,-0.32238,0.49397,0.53587,0.45883,0.61918,0.62865,0.7145,0.74184,0.61279,0.26015,0.42591,0.10501,-0.17731,0.423,0.58211,0.53461,0.55912,0.62583,0.65912,0.4425,0.1742,-0.092705,0.14875,0.21482,-0.18205,0.20403,0.3546,0.34402,0.35922
-0.21053,0.11114,-0.00060087,0.20133,0.10618,0.013914,-0.1237,-0.39211,-0.14798,-0.11442,0.017769,0.066074,0.77115,1,0.44518,0.51856,0.47322,-0.091032,0.24527,0.20734,0.12222,-0.094956,-0.036916,0.35015,0.16654,0.27771,0.30114,0.15312,0.16357,-0.26628,0.36123,0.30882,0.36387,0.25609,0.12384,0.44959,-0.53278,-0.51883,-0.13027,-0.36539,-0.3468,-0.39172,0.14944,0.10157,0.46607,0.46963,0.26399,0.23507,-0.31561,-0.40938,-0.3802,-0.50155,-0.49088,-0.61571,-0.10546,0.050555,0.26664,0.15336,0.076589,-0.2724,-0.053814,-0.21992,-0.1739,-0.29725,-0.17132,0.40125,0.56238,0.48394,0.23426,0.11826,0.028438,-0.36767,0.37578,0.44176,0.4565,0.56362,0.606,0.67883,0.70036,0.63934,0.27774,0.37315,0.14549,-0.10398,0.323,0.5081,0.44476,0.4681,0.49684,0.55116,0.43172,0.22545,-0.0072677,0.2004,0.24643,-0.10864,0.18108,0.36188,0.23449,0.28168
-0.23936,0.074867,0.4542,0.33197,0.088005,0.077369,-0.07132,-0.30078,-0.14478,-0.020473,0.029451,-0.08013,0.31662,0.44518,1,0.51984,0.36221,-0.044708,0.017341,0.11291,0.19488,0.086538,0.0061571,0.15982,-0.079952,-0.083368,0.59866,0.12507,-0.0045479,-0.19847,0.087431,0.15188,0.29365,0.20067,0.028607,0.16257,-0.35781,-0.408,-0.15384,-0.35071,-0.41907,-0.29172,0.060824,-0.026674,0.22921,0.19441,0.044752,-0.049033,-0.20367,-0.3565,-0.30773,-0.4371,-0.43351,-0.41561,-0.2098,0.055796,0.16502,0.0713,-0.022478,-0.27195,-0.056883,-0.27302,-0.23233,-0.35417,-0.3146,0.055275,0.22551,0.33106,0.23493,0.087274,-0.060141,-0.28589,0.18338,0.19539,0.16829,0.25484,0.21672,0.30261,0.40437,0.39583,0.32348,0.21567,-0.035382,-0.11786,0.26149,0.27096,0.20892,0.36511,0.26471,0.23415,0.40661,0.30937,0.16979,0.085799,0.013815,-0.098006,0.1067,0.13202,0.044183,0.24214
-0.2934,-0.15095,0.23855,0.56779,0.24765,0.11339,-0.19614,-0.38158,-0.078631,-0.10293,0.040188,0.043228,0.56564,0.51856,0.51984,1,0.59709,-0.052395,0.071126,0.17909,0.1912,-0.0040699,-0.22333,0.14016,-0.012278,-0.15031,0.20076,0.43339,0.17615,-0.14216,0.20526,0.32725,0.40653,0.25367,-0.19141,0.16408,-0.5366,-0.57196,-0.292,-0.48122,-0.44339,-0.19901,0.11322,0.20636,0.47187,0.34666,0.029132,0.056077,-0.49819,-0.60376,-0.59423,-0.68403,-0.62924,-0.55184,-0.26951,0.10165,0.19876,0.032305,-0.077588,-0.29316,-0.28125,-0.49183,-0.47833,-0.59683,-0.48336,0.070871,0.30727,0.29582,0.1154,0.015794,-0.077795,-0.35687,0.39656,0.33291,0.26257,0.31885,0.30907,0.43313,0.5422,0.38707,0.19665,0.2837,0.04388,-0.15505,0.4317,0.41434,0.33377,0.47396,0.42476,0.40648,0.50655,0.31874,0.068535,0.057149,0.1383,-0.14109,0.16308,0.18584,0.14226,0.35097
-0.15317,-0.023642,0.19288,0.25054,0.35583,0.17812,0.00058105,-0.25603,-0.19805,-0.064395,-0.0011973,0.10864,0.48563,0.47322,0.36221,0.59709,1,0.20946,0.058182,0.2151,0.12299,0.050272,-0.12884,0.20725,-0.02096,-0.15583,0.057076,0.14076,0.60219,0.12269,0.16856,0.35159,0.33541,0.24358,-0.071527,0.21324,-0.45645,-0.51887,-0.31207,-0.43809,-0.29666,-0.05022,0.18195,0.26609,0.38524,0.28253,0.065285,0.086078,-0.45659,-0.52463,-0.5314,-0.54184,-0.52528,-0.38104,-0.1452,0.15233,0.12106,-0.042608,-0.063608,-0.16798,-0.28214,-0.39001,-0.37027,-0.41291,-0.39136,0.15713,0.35013,0.29936,0.049659,-0.071149,-0.090936,-0.19039,0.33457,0.37104,0.33774,0.38014,0.30102,0.3902,0.51244,0.33882,0.16138,0.19766,0.0048761,-0.01794,0.35568,0.40096,0.37119,0.46534,0.40428,0.39205,0.42054,0.22871,0.12527,0.065097,0.098789,0.036833,0.13669,0.20214,0.20055,0.36088
0.23796,0.051165,0.069202,-0.13175,0.25865,0.66755,0.50725,0.21823,0.10123,0.15533,0.072281,0.080335,-0.12903,-0.091032,-0.044708,-0.052395,0.20946,1,0.26537,0.1429,0.16197,0.21064,0.032135,-0.02529,0.013902,-0.063541,-0.15404,-0.07147,0.22681,0.79109,0.13105,0.12049,0.11372,0.10864,-0.038983,-0.069236,0.15172,0.022996,-0.10766,-0.035181,0.12257,0.28755,0.0378,0.14327,0.023334,-0.031994,-0.093956,-0.030642,0.041624,0.018273,0.015903,0.044596,0.02595,0.18621,-0.12125,0.25976,0.0086214,-0.16692,-0.23716,-0.089289,-0.02747,-0.049353,0.04655,0.010084,-0.082042,-0.16619,-0.22958,-0.001582,-0.12174,-0.24059,-0.26067,-0.008373,-0.059762,-0.17604,0.018516,-0.11487,-0.16419,-0.21244,-0.16116,-0.27899,-0.2414,-0.20251,-0.15929,0.12378,-0.099393,-0.16586,-0.089589,-0.06581,-0.029802,-0.18465,-0.09291,-0.083767,-0.032791,-0.15662,-0.18345,0.17502,-0.12229,-0.1172,-0.19893,-0.11389
-0.066816,-0.064934,-0.1211,0.10642,0.10716,0.34107,0.37541,-0.065282,-0.19249,0.0164,0.25249,0.15106,0.17792,0.24527,0.017341,0.071126,0.058182,0.26537,1,0.37121,0.035661,0.087423,0.25679,0.11536,0.071711,0.1444,-0.00022822,0.04391,-0.002554,0.056486,0.79845,0.36177,0.15091,0.1888,0.34342,0.20783,-0.097436,-0.056571,-0.035492,0.014281,-0.027079,-0.13257,-0.050318,0.097708,0.16835,0.21077,0.315,0.28251,-0.0056498,0.072574,0.041354,0.062503,0.011482,-0.11235,0.033686,0.083897,0.11982,0.24712,0.073619,0.12397,0.026587,0.16823,0.14953,0.17863,0.21507,0.34899,0.28861,0.26503,0.12652,0.24115,0.021179,0.10856,-0.011816,0.17706,0.19951,0.2462,0.3442,0.30246,0.25827,0.2524,0.10652,0.17657,0.14207,0.16877,-0.081615,0.22243,0.13164,-0.064007,0.029683,0.17207,-0.093524,-0.19007,-0.21583,-0.0077367,0.062368,0.13214,0.050133,0.34152,0.14418,-0.12989
0.026591,0.073538,0.1604,0.17109,0.30409,0.20899,0.27689,0.35578,0.074001,0.17353,0.24517,0.23563,0.15943,0.20734,0.11291,0.17909,0.2151,0.1429,0.37121,1,0.48978,0.14149,0.20742,0.24459,0.23994,0.21218,0.20369,0.15879,0.20551,0.14811,0.38933,0.89293,0.47816,0.13281,0.20168,0.2064,0.054811,0.021189,0.1516,0.013576,0.093687,0.13134,0.22282,0.38678,0.25435,0.11965,0.1563,0.11758,-0.02281,-0.036882,-0.076971,-0.056233,-0.008226,-0.0053094,0.13661,0.29575,0.19551,0.21692,0.1364,-0.027669,-0.020087,-0.021143,-0.078636,-0.029583,0.030826,0.064565,0.13752,0.24292,0.13596,0.27459,0.13708,-0.0094384,0.073502,0.090545,0.051259,0.092852,0.099468,0.072736,0.095646,0.10057,0.062074,0.24654,0.13411,0.10865,0.099046,0.16324,-0.023468,0.050683,0.13943,0.12067,0.054786,-0.0010607,0.016351,0.17428,0.098619,0.13361,0.12041,0.19983,0.014044,0.077778
0.097474,0.094457,0.18058,0.16128,0.27833,0.25629,0.11351,0.20397,0.45094,0.25061,0.088647,0.12945,0.15953,0.12222,0.19488,0.1912,0.12299,0.16197,0.035661,0.48978,1,0.44567,0.14824,0.20021,0.142,-0.11048,0.16936,-0.044435,0.030091,0.11166,0.16491,0.46731,0.82857,0.3753,0.15917,0.17612,-0.01596,-0.18461,0.021041,-0.20876,-0.048896,0.062506,0.29076,0.28067,0.3461,0.15652,0.087745,0.065014,-0.14264,-0.20348,-0.20703,-0.20922,-0.1375,-0.061112,0.012165,0.24567,0.21469,0.14446,0.04482,-0.089518,-0.15126,-0.19886,-0.1722,-0.19291,-0.17697,-0.12851,0.036528,0.16819,0.085127,0.12584,-0.0030366,-0.16158,0.072998,0.029724,0.11581,0.052285,-0.043509,-0.030938,0.091462,0.047861,0.018593,0.11493,-0.03293,-0.12007,0.13103,0.054128,0.08439,0.15163,0.11671,0.043212,0.18943,0.17169,0.26197,0.10318,-0.012043,-0.025355,-0.00887,-0.038577,0.019702,0.14376
0.20547,0.064103,0.022459,-0.021799,0.013859,0.15545,0.2028,0.10646,0.21268,0.51614,0.16618,-0.044059,-0.0018924,-0.094956,0.086538,-0.0040699,0.050272,0.21064,0.087423,0.14149,0.44567,1,0.35935,-0.02174,0.099932,-0.13665,0.099071,-0.059099,0.073378,0.15164,0.043852,0.13055,0.37712,0.70771,0.25969,0.0066245,0.1176,-0.024255,0.051998,-0.041519,0.055074,0.046177,0.033937,0.098292,0.17285,0.12111,-0.018953,0.010389,0.083718,0.037823,0.052951,0.048948,0.082803,0.068528,-0.014861,0.15165,0.11204,0.29151,0.096,-0.084117,0.0048715,-0.0088768,0.029144,0.029815,0.011339,-0.1546,-0.063547,0.0968,0.043473,0.15813,0.059962,-0.10806,-0.13211,-0.16279,-0.040953,-0.070485,-0.12788,-0.15119,-0.054926,-0.017593,0.00032758,-0.16282,-0.096134,-0.050124,0.0087226,-0.075111,-0.011616,0.099755,0.0065152,-0.11619,-0.033278,0.06844,0.17365,0.025468,-0.020969,0.10884,0.030772,0.026203,0.063679,0.1555
0.22469,0.1837,-0.048617,-0.11594,-0.013824,0.018269,0.26272,0.26235,0.058328,0.25648,0.55829,0.25627,-0.12572,-0.036916,0.0061571,-0.22333,-0.12884,0.032135,0.25679,0.20742,0.14824,0.35935,1,0.34238,0.016315,0.13065,0.036571,0.045764,0.021263,0.084107,0.18566,0.13141,0.078169,0.10487,0.75105,0.2274,0.1598,0.17469,0.050727,0.26124,0.19918,0.12919,0.045973,0.063917,-0.031227,-0.14918,0.048827,0.028416,0.15126,0.20108,0.11811,0.27774,0.26817,0.20887,0.10994,0.12322,0.034516,0.22507,0.12613,0.073285,0.046988,0.17535,0.028747,0.22045,0.20717,-0.045323,-0.14468,0.038636,0.075413,0.2498,0.0070126,0.076908,-0.20814,-0.084003,-0.19679,-0.16089,-0.13041,-0.16658,-0.22962,-0.094512,0.055458,-0.074352,-0.2303,0.043261,-0.096781,-0.034745,-0.27497,-0.27201,-0.23431,-0.12163,-0.25217,-0.10086,0.086681,0.068816,-0.08485,0.1257,-0.0036262,0.040465,-0.17617,-0.16948
0.026197,0.11397,0.19309,0.17757,0.09414,-0.0081797,0.068184,-0.047794,-0.078913,-0.0038534,0.2932,0.49735,0.32771,0.35015,0.15982,0.14016,0.20725,-0.02529,0.11536,0.24459,0.20021,-0.02174,0.34238,1,0.17699,0.13608,0.16992,0.12074,0.19954,0.016837,0.22472,0.27248,0.29291,0.030573,0.23709,0.73651,-0.129,-0.1544,0.032099,-0.020998,0.0012244,0.036655,0.2379,0.15324,0.25589,0.072435,0.043294,0.017642,-0.13788,-0.23348,-0.31061,-0.21026,-0.1985,-0.13918,0.025002,0.17635,0.22332,0.054471,0.19871,0.067198,-0.078639,-0.19196,-0.3332,-0.18947,-0.17057,0.033005,0.09667,0.17499,0.13472,0.07942,0.14685,0.058696,0.12309,0.17353,0.019386,0.1272,0.10225,0.14149,0.13578,0.081,0.01264,0.1395,-0.06314,0.020002,0.1333,0.24365,0.025714,0.08467,0.18166,0.24051,0.1443,0.066182,0.078852,0.20483,0.11216,0.028191,0.012807,0.12246,0.0096214,0.071943
0.29511,0.22828,0.12123,0.18034,0.070733,0.10034,-0.0087092,0.12158,0.070955,0.19012,0.10588,0.16405,0.34473,0.16654,-0.079952,-0.012278,-0.02096,0.013902,0.071711,0.23994,0.142,0.099932,0.016315,0.17699,1,0.56751,0.33496,0.24265,0.1853,-0.032102,0.064814,0.25145,0.11636,0.076387,0.12299,0.18526,0.54341,0.36949,0.50027,0.27695,0.26559,-0.020134,0.005374,0.20055,0.052911,0.089648,0.24391,0.14735,0.2941,0.21017,0.17416,0.078633,0.14924,0.083447,0.16978,0.14559,0.097961,0.16002,0.24086,0.086414,0.13601,0.11575,0.099551,0.051073,0.13336,0.0088105,0.023956,0.16736,0.14216,0.12079,0.18042,0.1188,-0.10447,-0.14501,-0.03093,0.012172,0.00085116,-0.057068,-0.082295,0.11853,0.11922,0.0086218,0.07331,0.17619,-0.11301,-0.15173,0.024601,0.08831,0.037739,-0.026087,-0.024759,0.044052,0.062748,0.0455,0.010124,0.057703,-0.034135,-0.07589,0.074756,0.10218
0.20557,0.21049,-0.0079096,-0.095771,-0.16675,-0.13055,0.055213,0.1273,-0.022995,0.058488,0.14273,0.062104,0.029824,0.27771,-0.083368,-0.15031,-0.15583,-0.063541,0.1444,0.21218,-0.11048,-0.13665,0.13065,0.13608,0.56751,1,0.4064,0.4776,0.24366,0.036774,0.082597,0.18895,-0.16071,-0.20625,0.1284,0.099216,0.4773,0.66126,0.6079,0.60005,0.45259,0.11892,-0.050762,0.11044,-0.14559,-0.11691,0.093389,-0.0095771,0.5319,0.51806,0.44591,0.35742,0.40105,0.23586,0.20138,0.10002,0.1087,0.15669,0.068892,-0.040113,0.41353,0.3834,0.25644,0.2574,0.39214,0.074693,-0.04219,0.10561,0.17975,0.18066,0.060777,0.044238,-0.24482,-0.2653,-0.29123,-0.16658,-0.0099043,-0.11335,-0.18832,0.054036,0.018155,-0.040313,0.058418,0.15289,-0.33405,-0.25291,-0.28653,-0.19317,-0.16467,-0.22589,-0.13676,0.01685,0.030393,0.082676,0.01141,0.10161,-0.14475,-0.038551,-0.11857,-0.10823
